date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,day_of_week
2024-03-01,icu,26,0,0.0,114,22,58,0,0,0,0,51,51,1.0,1,0.03,0.0,19,0,0.0,19,0.8,1:1,Chronic Illness,Friday
2024-03-02,psychiatry,27,0,0.0,43,22,19,0,0,0,0,50,54,0.93,4,0.02,0.0,16,1,0.06,21,1.0,1:3,Cancer,Saturday
2024-03-03,physical_therapy,10,0,0.0,0,14,0,2271,0,2264,0,14,14,1.0,0,0.0,0.0,17,1,0.06,56,0.8,1:2,0,Sunday
2024-03-04,resp_therapy,38,0,0.0,0,21,0,7469,0,7454,0,21,21,1.0,0,0.0,0.0,16,1,0.06,56,0.8,1:2,0,Monday
2024-03-05,nutrition_diet,33,0,0.0,0,0,0,18573,0,18569,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:1,0,Tuesday
2024-03-06,pharmacy,25,0,0.0,0,0,0,12085,0,12075,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.7,1:3,0,Wednesday
2024-03-07,laboratory,31,0,0.0,0,0,0,3578,0,3563,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.7,1:4,0,Thursday
2024-03-08,infection_control,38,0,0.0,0,7,0,0,0,0,0,0,0,1.0,3,0.0,0.0,0,0,0.0,0,0.0,1:2,0,Friday
2024-03-09,medical_records,11,0,0.0,0,0,0,12965,0,12950,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:1,0,Saturday
2024-03-10,admin,10,0,0.0,0,0,0,11041,0,11031,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:1,0,Sunday
2024-03-11,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,0,0,Monday
2024-03-12,emergency,32,0,0.0,0,21,49,0,0,0,0,21,21,1.0,0,0.0,0.0,11,0,0.0,12,0.6,1:2,Lab Tests,Tuesday
2024-03-13,internal_med,23,2,0.09,49,21,57,0,0,0,0,25,48,0.52,3,0.01,0.0,14,1,0.07,58,0.9,1:2,Cancer,Wednesday
2024-03-14,surgery,0,0,0.0,73,26,0,16935,0,16919,0,26,26,1.0,2,0.09,0.0,13,0,0.0,59,0.8,1:4,Elective Procedure,Thursday
2024-03-15,pediatric,32,0,0.0,41,13,30,0,0,0,0,13,13,1.0,2,0.09,0.0,18,1,0.06,44,1.0,1:4,Nervous System,Friday
2024-03-16,obgyn,26,9,0.35,24,6,48,0,0,0,0,12,27,0.44,0,0.15,0.3,10,1,0.1,48,0.7,1:3,Elective Procedure,Saturday
2024-03-17,cardio,29,11,0.38,71,38,36,0,0,0,0,24,73,0.33,4,0.01,0.2,19,1,0.05,40,0.8,1:1,Critical Care,Sunday
2024-03-18,orthopedic,8,0,0.0,146,16,0,0,0,0,0,16,16,1.0,2,0.09,0.0,14,1,0.07,33,0.8,1:3,Mental Health,Monday
2024-03-19,neurology,46,0,0.0,84,15,0,0,0,0,0,45,45,1.0,4,0.14,0.0,12,0,0.0,38,0.8,1:4,Lab Tests,Tuesday
2024-03-20,oncology,36,0,0.0,107,17,49,0,0,0,0,19,19,1.0,3,0.07,0.0,13,1,0.08,58,0.5,1:4,Mental Health,Wednesday
2024-03-21,radiology,5,0,0.0,0,0,0,14417,0,14407,0,0,0,0.0,0,0.0,0.0,0,0,0.0,48,0.7,1:3,0,Thursday
2024-03-22,pathology,46,0,0.0,0,0,0,10412,0,10398,0,0,0,0.0,0,0.0,0.0,0,0,0.0,44,0.7,1:3,0,Friday
2024-03-23,anesthesiology,37,0,0.0,0,0,0,15288,0,15271,0,0,0,0.0,0,0.0,0.0,0,0,0.0,46,0.6,1:3,0,Saturday
2024-03-24,icu,27,0,0.0,55,19,56,0,0,0,0,22,33,0.67,0,0.06,0.0,12,0,0.0,16,0.9,1:3,Breathing Disorders,Sunday
2024-03-25,psychiatry,5,0,0.0,20,31,23,0,0,0,0,31,31,1.0,0,0.02,0.0,12,1,0.08,52,0.8,1:1,Elective Procedure,Monday
2024-03-26,physical_therapy,20,0,0.0,0,16,0,14080,0,14063,0,26,26,1.0,0,0.0,0.0,18,1,0.06,24,0.7,1:4,0,Tuesday
2024-03-27,resp_therapy,42,0,0.0,0,2,0,9529,0,9524,0,47,47,1.0,0,0.0,0.0,14,0,0.0,25,0.7,1:3,0,Wednesday
2024-03-28,nutrition_diet,30,0,0.0,0,0,0,4438,0,4431,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:3,0,Thursday
2024-03-29,pharmacy,34,0,0.0,0,0,0,19802,0,19796,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:4,0,Friday
2024-03-30,laboratory,34,0,0.0,0,0,0,4463,0,4449,0,0,0,0.0,0,0.0,0.0,0,0,0.0,10,0.6,1:3,0,Saturday
2024-03-31,infection_control,9,0,0.0,0,28,0,0,0,0,0,0,0,0.88,0,0.04,0.0,0,0,0.0,0,0.0,1:3,0,Sunday
2024-04-01,medical_records,32,0,0.0,0,0,0,9676,0,9663,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:4,0,Monday
2024-04-02,admin,11,0,0.0,0,0,0,6575,0,6561,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:3,0,Tuesday
2024-04-03,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,0,0,Wednesday
2024-04-04,emergency,28,0,0.0,0,35,31,0,0,0,0,21,35,0.6,0,0.0,0.0,15,0,0.0,30,0.7,1:4,Cancer,Thursday
2024-04-05,internal_med,16,0,0.0,86,12,25,0,0,0,0,12,12,1.0,1,0.14,0.0,17,1,0.06,34,0.7,1:4,Critical Care,Friday
2024-04-06,surgery,0,4,0.22,97,18,0,12914,0,12912,0,51,73,0.7,3,0.2,0.1,19,1,0.05,17,0.5,1:3,Cancer,Saturday
2024-04-07,pediatric,14,12,0.86,87,29,40,0,0,0,0,30,71,0.42,4,0.09,0.2,18,1,0.06,31,1.0,1:3,Elective Procedure,Sunday
2024-04-08,obgyn,32,0,0.0,90,23,40,0,0,0,0,54,54,1.0,3,0.08,0.0,13,1,0.08,51,1.0,1:3,Joint Issues,Monday
2024-04-09,cardio,26,0,0.0,45,14,20,0,0,0,0,14,14,1.0,3,0.11,0.0,11,1,0.09,21,0.9,1:2,Imaging,Tuesday
2024-01-01,orthopedic,21,0,0.0,139,29,0,0,0,0,0,30,30,1.0,0,0.04,0.0,13,1,0.08,41,0.7,1:1,Lab Tests,Monday
2024-01-02,neurology,33,33,1.0,130,7,0,0,0,0,0,5,70,0.07,3,0.15,0.5,17,1,0.06,44,0.7,1:2,Cardiac Issues,Tuesday
2024-01-03,oncology,22,2,0.09,138,33,18,0,0,0,0,44,79,0.56,4,0.17,0.0,18,1,0.06,46,1.0,1:3,Child Health,Wednesday
2024-01-04,radiology,12,0,0.0,0,0,0,3932,0,3922,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.8,1:4,0,Thursday
2024-01-05,pathology,35,0,0.0,0,0,0,7172,0,7164,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.9,1:4,0,Friday
2024-01-06,anesthesiology,17,0,0.0,0,0,0,17148,0,17142,0,0,0,0.0,0,0.0,0.0,0,0,0.0,51,0.8,1:1,0,Saturday
2024-01-07,icu,36,0,0.0,74,11,39,0,0,0,0,37,41,0.9,2,0.17,0.0,12,0,0.0,51,0.6,1:2,Cancer,Sunday
2024-01-08,psychiatry,23,17,0.74,139,20,46,0,0,0,0,39,76,0.51,0,0.11,0.2,16,1,0.06,37,0.9,1:3,Joint Issues,Monday
2024-01-09,physical_therapy,6,0,1.0,0,26,0,5032,0,5024,0,31,69,0.45,0,0.0,0.0,16,0,0.0,19,0.5,1:1,0,Tuesday
2024-01-10,resp_therapy,20,0,0.25,0,15,0,8500,0,8495,0,24,44,0.55,0,0.0,0.0,11,1,0.09,22,1.0,1:3,0,Wednesday
2024-01-11,nutrition_diet,17,0,0.0,0,0,0,1521,0,1505,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:1,0,Thursday
2024-01-12,pharmacy,18,0,0.0,0,0,0,2030,0,2022,0,0,0,0.0,0,0.0,0.0,0,0,0.0,52,0.6,1:1,0,Friday
2024-01-13,laboratory,11,0,0.0,0,0,0,15170,0,15160,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.8,1:2,0,Saturday
2024-01-14,infection_control,10,0,0.0,0,23,0,0,0,0,0,0,0,1.0,1,0.15,0.0,0,0,0.0,0,0.0,1:4,0,Sunday
2024-01-15,medical_records,14,0,0.0,0,0,0,7900,0,7881,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:1,0,Monday
2024-01-16,admin,28,0,0.0,0,0,0,1419,0,1417,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:1,0,Tuesday
2024-01-17,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,0,0,Wednesday
2024-01-18,emergency,32,0,0.0,0,15,46,0,0,0,0,19,19,1.0,0,0.0,0.0,13,1,0.08,42,0.8,1:1,Pre/Post Surgery,Thursday
2024-01-19,internal_med,15,0,0.0,41,23,17,0,0,0,0,51,63,0.81,0,0.08,0.0,13,0,0.0,10,0.5,1:2,Critical Care,Friday
2024-01-20,surgery,0,18,1.0,105,1,0,12671,0,12667,0,20,58,0.34,1,0.11,0.3,10,1,0.1,34,0.8,1:4,Rehabilitation,Saturday
2024-01-21,pediatric,20,0,0.0,101,8,36,0,0,0,0,20,20,1.0,3,0.1,0.0,14,1,0.07,33,0.6,1:1,Mental Health,Sunday
2024-01-22,obgyn,28,0,0.0,48,30,41,0,0,0,0,55,68,0.81,1,0.0,0.0,13,1,0.08,45,0.7,1:4,Joint Issues,Monday
2024-01-23,cardio,9,0,0.0,117,31,22,0,0,0,0,35,61,0.57,0,0.05,0.0,13,0,0.0,53,0.8,1:2,Mental Health,Tuesday
2024-01-24,orthopedic,17,0,0.0,118,30,0,0,0,0,0,40,68,0.59,0,0.12,0.0,11,1,0.09,53,0.8,1:1,Prenatal,Wednesday
2024-01-25,neurology,31,0,0.0,92,35,0,0,0,0,0,35,35,1.0,0,0.12,0.0,11,1,0.09,40,0.5,1:2,Lab Tests,Thursday
2024-01-26,oncology,9,9,1.0,132,24,57,0,0,0,0,15,60,0.25,0,0.03,0.2,16,0,0.0,26,0.5,1:2,Mental Health,Friday
2024-01-27,radiology,21,0,0.0,0,0,0,9678,0,9669,0,0,0,0.0,0,0.0,0.0,0,0,0.0,39,0.5,1:3,0,Saturday
2024-01-28,pathology,20,0,0.0,0,0,0,14628,0,14613,0,0,0,0.0,0,0.0,0.0,0,0,0.0,16,0.8,1:1,0,Sunday
2024-01-29,anesthesiology,49,0,0.0,0,0,0,5001,0,4996,0,0,0,0.0,0,0.0,0.0,0,0,0.0,14,1.0,1:1,0,Monday
2024-01-30,icu,17,0,0.0,53,31,15,0,0,0,0,31,31,1.0,0,0.09,0.0,16,1,0.06,19,1.0,1:2,Mental Health,Tuesday
2024-01-31,psychiatry,36,36,1.0,105,1,30,0,0,0,0,15,67,0.22,4,0.0,0.5,15,1,0.07,25,0.6,1:1,Elective Procedure,Wednesday
2024-02-01,physical_therapy,16,0,0.0,0,7,0,19671,0,19668,0,32,32,1.0,0,0.0,0.0,10,0,0.0,22,1.0,1:1,0,Thursday
2024-02-02,resp_therapy,33,0,0.0,0,27,0,10219,0,10200,0,39,39,1.0,0,0.0,0.0,17,1,0.06,53,0.8,1:1,0,Friday
2024-02-03,nutrition_diet,43,0,0.0,0,0,0,3966,0,3964,0,0,0,0.0,0,0.0,0.0,10,1,0.1,0,0.0,1:1,0,Saturday
2024-02-04,pharmacy,20,0,0.0,0,0,0,7103,0,7093,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.8,1:3,0,Sunday
2024-02-05,laboratory,30,0,0.0,0,0,0,5905,0,5900,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.6,1:1,0,Monday
2024-02-06,infection_control,16,0,0.31,0,22,0,0,0,0,0,0,0,0.18,1,0.11,0.0,0,0,0.0,0,0.0,1:1,0,Tuesday
2024-02-07,medical_records,39,0,0.0,0,0,0,16496,0,16480,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:1,0,Wednesday
2024-02-08,admin,25,0,0.0,0,0,0,7067,0,7059,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:1,0,Thursday
2024-02-09,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,0,0,Friday
2024-02-10,emergency,43,42,0.98,0,15,9,0,0,0,0,5,62,0.08,0,0.0,0.0,18,1,0.06,34,0.6,1:3,Accident,Saturday
2024-02-11,internal_med,44,0,0.0,125,39,57,0,0,0,0,62,66,0.94,1,0.04,0.0,17,1,0.06,47,0.8,1:2,Child Health,Sunday
2024-02-12,surgery,0,30,1.0,146,19,0,19107,0,19102,0,21,70,0.3,1,0.15,0.4,10,1,0.1,34,0.6,1:3,Cancer,Monday
2024-02-13,pediatric,30,0,0.0,91,28,49,0,0,0,0,41,60,0.68,3,0.07,0.0,16,1,0.06,21,0.6,1:2,Rehabilitation,Tuesday
2024-02-14,obgyn,5,5,1.0,18,14,38,0,0,0,0,11,36,0.31,2,0.19,0.1,10,0,0.0,59,1.0,1:4,Critical Care,Wednesday
2024-02-15,cardio,35,0,0.0,25,16,22,0,0,0,0,31,31,1.0,0,0.16,0.0,10,0,0.0,21,0.7,1:3,Breathing Disorders,Thursday
2024-02-16,orthopedic,28,28,1.0,89,13,0,0,0,0,0,7,71,0.1,2,0.1,0.4,13,0,0.0,49,1.0,1:3,Accident,Friday
2024-02-17,neurology,34,0,0.0,148,8,0,0,0,0,0,8,11,0.73,0,0.07,0.0,10,0,0.0,38,0.6,1:4,Lab Tests,Saturday
2024-02-18,oncology,42,0,0.0,20,11,20,0,0,0,0,16,16,1.0,3,0.14,0.0,17,1,0.06,34,0.9,1:4,Mental Health,Sunday
2024-02-19,radiology,25,0,0.0,0,0,0,14320,0,14304,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.5,1:1,0,Monday
2024-02-20,pathology,48,0,0.0,0,0,0,10051,0,10039,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.6,1:1,0,Tuesday
2024-02-21,anesthesiology,19,0,0.0,0,0,0,7874,0,7871,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,1.0,1:3,0,Wednesday
2024-02-22,icu,25,11,0.44,80,28,10,0,0,0,0,10,49,0.2,1,0.15,0.2,14,0,0.0,13,0.8,1:3,Accident,Thursday
2024-02-23,psychiatry,44,8,0.18,43,9,31,0,0,0,0,50,67,0.75,2,0.01,0.1,18,0,0.0,41,0.6,1:3,Accident,Friday
2024-02-24,physical_therapy,42,0,0.0,0,1,0,17710,0,17705,0,19,19,1.0,0,0.0,0.0,16,0,0.0,32,0.8,1:2,0,Saturday
2024-02-25,resp_therapy,25,0,0.68,0,23,0,2090,0,2086,0,22,62,0.35,0,0.0,0.0,18,1,0.06,26,0.7,1:4,0,Sunday
2024-02-26,nutrition_diet,8,0,0.0,0,0,0,9285,0,9279,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:1,0,Monday
2024-02-27,pharmacy,36,0,0.0,0,0,0,14243,0,14240,0,0,0,0.0,0,0.0,0.0,0,0,0.0,13,0.7,1:4,0,Tuesday
2024-02-28,laboratory,31,0,0.0,0,0,0,17290,0,17271,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.9,1:1,0,Wednesday
2024-02-29,infection_control,28,0,0.25,0,29,0,0,0,0,0,0,0,0.29,4,0.02,0.0,0,0,0.0,0,0.0,1:2,0,Thursday
2024-03-01,medical_records,9,0,0.0,0,0,0,10247,0,10230,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,1:2,0,Friday
2024-03-02,admin,7,0,0.0,0,0,0,18201,0,18186,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:1,0,Saturday
2024-03-03,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,17,1,0.06,0,0.0,0,0,Sunday
2024-03-04,emergency,38,0,0.0,0,13,19,0,0,0,0,37,37,1.0,0,0.0,0.0,16,1,0.06,17,0.5,1:3,Mental Health,Monday
2024-03-05,internal_med,10,0,0.0,89,33,16,0,0,0,0,10,33,0.3,3,0.08,0.0,13,0,0.0,33,0.8,1:2,Elective Procedure,Tuesday
2024-03-06,surgery,0,9,1.0,129,18,0,8182,0,8164,0,15,69,0.22,1,0.05,0.1,19,1,0.05,56,0.8,1:1,Rehabilitation,Wednesday
2024-03-07,pediatric,35,0,0.0,40,13,37,0,0,0,0,13,13,1.0,4,0.17,0.0,17,1,0.06,55,0.6,1:2,Critical Care,Thursday
2024-03-08,obgyn,29,0,0.0,16,16,11,0,0,0,0,35,35,1.0,3,0.13,0.0,14,1,0.07,25,1.0,1:3,Pre/Post Surgery,Friday
2024-03-09,cardio,44,0,0.0,69,34,29,0,0,0,0,61,75,0.81,1,0.18,0.0,17,0,0.0,54,0.6,1:3,Cardiac Issues,Saturday
2024-03-10,orthopedic,44,0,0.0,108,1,0,0,0,0,0,37,37,1.0,3,0.06,0.0,17,0,0.0,33,0.9,1:2,Lab Tests,Sunday
2024-03-11,neurology,42,0,0.0,26,30,0,0,0,0,0,30,30,1.0,0,0.16,0.0,16,0,0.0,53,1.0,1:2,Breathing Disorders,Monday
2024-03-12,oncology,21,0,0.0,65,20,27,0,0,0,0,43,43,1.0,2,0.07,0.0,11,0,0.0,33,0.7,1:2,Chronic Illness,Tuesday
2024-03-13,radiology,23,0,0.0,0,0,0,3231,0,3225,0,0,0,0.0,0,0.0,0.0,0,0,0.0,33,0.7,1:4,0,Wednesday
2024-03-14,pathology,16,0,0.0,0,0,0,15311,0,15302,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:1,0,Thursday
2024-03-15,anesthesiology,27,0,0.0,0,0,0,11945,0,11928,0,0,0,0.0,0,0.0,0.0,0,0,0.0,42,0.7,1:4,0,Friday
2024-03-16,icu,16,0,0.0,76,13,35,0,0,0,0,41,41,1.0,0,0.18,0.0,10,1,0.1,16,0.6,1:3,Joint Issues,Saturday
2024-03-17,psychiatry,18,0,0.0,106,19,49,0,0,0,0,5,21,0.24,0,0.18,0.0,19,1,0.05,16,0.8,1:4,Critical Care,Sunday
2024-03-18,physical_therapy,17,0,1.0,0,2,0,14079,0,14072,0,10,40,0.25,0,0.0,0.0,14,1,0.07,11,0.8,1:2,0,Monday
2024-03-19,resp_therapy,47,0,0.51,0,35,0,10644,0,10629,0,12,71,0.17,0,0.0,0.0,12,0,0.0,29,0.7,1:1,0,Tuesday
2024-03-20,nutrition_diet,18,0,0.0,0,0,0,2661,0,2650,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:3,0,Wednesday
2024-03-21,pharmacy,38,0,0.0,0,0,0,16232,0,16228,0,0,0,0.0,0,0.0,0.0,0,0,0.0,25,0.6,1:4,0,Thursday
2024-03-22,laboratory,14,0,0.0,0,0,0,14065,0,14053,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.8,1:3,0,Friday
2024-03-23,infection_control,39,0,0.51,0,5,0,0,0,0,0,0,0,0.19,4,0.1,0.0,0,0,0.0,0,0.0,1:1,0,Saturday
2024-03-24,medical_records,38,0,0.0,0,0,0,6136,0,6126,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:3,0,Sunday
2024-03-25,admin,10,0,0.0,0,0,0,7900,0,7890,0,0,0,0.0,0,0.0,0.0,12,1,0.08,0,0.0,1:1,0,Monday
2024-03-26,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,0,0,Tuesday
2024-03-27,emergency,7,5,0.71,0,33,52,0,0,0,0,11,49,0.22,0,0.0,0.0,14,0,0.0,51,0.7,1:4,Breathing Disorders,Wednesday
2024-03-28,internal_med,33,9,0.27,140,13,18,0,0,0,0,28,50,0.56,2,0.02,0.2,14,0,0.0,10,0.9,1:1,Nervous System,Thursday
2024-03-29,surgery,0,0,0.0,120,36,0,11187,0,11173,0,47,79,0.59,4,0.0,0.0,11,0,0.0,23,0.9,1:4,Elective Procedure,Friday
2024-03-30,pediatric,18,0,0.0,16,4,5,0,0,0,0,39,39,1.0,1,0.04,0.0,12,1,0.08,35,0.7,1:4,Chronic Illness,Saturday
2024-03-31,obgyn,5,0,0.0,20,27,51,0,0,0,0,27,27,1.0,1,0.13,0.0,15,0,0.0,25,0.7,1:1,Imaging,Sunday
2024-04-01,cardio,35,1,0.03,45,6,14,0,0,0,0,16,23,0.7,0,0.18,0.0,11,1,0.09,56,0.6,1:3,Child Health,Monday
2024-04-02,orthopedic,25,0,0.0,108,12,0,0,0,0,0,21,21,1.0,3,0.18,0.0,16,0,0.0,31,0.5,1:1,Chronic Illness,Tuesday
2024-04-03,neurology,9,0,0.0,99,11,0,0,0,0,0,34,34,1.0,1,0.0,0.0,14,0,0.0,26,0.7,1:2,Chronic Illness,Wednesday
2024-04-04,oncology,27,24,0.89,122,7,55,0,0,0,0,7,38,0.18,4,0.06,0.6,15,0,0.0,37,0.7,1:1,Accident,Thursday
2024-04-05,radiology,37,0,0.0,0,0,0,6703,0,6691,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.5,1:4,0,Friday
2024-04-06,pathology,36,0,0.0,0,0,0,2877,0,2864,0,0,0,0.0,0,0.0,0.0,0,0,0.0,34,0.6,1:2,0,Saturday
2024-04-07,anesthesiology,33,0,0.0,0,0,0,4600,0,4588,0,0,0,0.0,0,0.0,0.0,0,0,0.0,11,0.6,1:3,0,Sunday
2024-04-08,icu,49,32,0.65,135,8,57,0,0,0,0,19,59,0.32,0,0.07,0.5,13,1,0.08,30,0.5,1:2,Nervous System,Monday
2024-04-09,psychiatry,32,0,0.0,69,11,48,0,0,0,0,11,11,1.0,2,0.04,0.0,11,1,0.09,22,1.0,1:3,Mental Health,Tuesday
2024-01-01,physical_therapy,45,0,0.0,0,26,0,18048,0,18033,0,46,65,0.71,0,0.0,0.0,13,1,0.08,21,0.5,1:3,0,Monday
2024-01-02,resp_therapy,17,0,1.0,0,4,0,1255,0,1236,0,27,73,0.37,0,0.0,0.0,17,1,0.06,15,0.8,1:3,0,Tuesday
2024-01-03,nutrition_diet,15,0,0.0,0,0,0,13641,0,13636,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:4,0,Wednesday
2024-01-04,pharmacy,42,0,0.0,0,0,0,15388,0,15375,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.8,1:4,0,Thursday
2024-01-05,laboratory,30,0,0.0,0,0,0,10173,0,10157,0,0,0,0.0,0,0.0,0.0,0,0,0.0,20,0.8,1:1,0,Friday
2024-01-06,infection_control,33,0,0.0,0,23,0,0,0,0,0,0,0,1.0,4,0.15,0.0,0,0,0.0,0,0.0,1:1,0,Saturday
2024-01-07,medical_records,39,0,0.0,0,0,0,13442,0,13424,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:2,0,Sunday
2024-01-08,admin,49,0,0.0,0,0,0,5503,0,5496,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:1,0,Monday
2024-01-09,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,0,0,Tuesday
2024-01-10,emergency,28,16,0.57,0,8,6,0,0,0,0,50,74,0.68,0,0.0,0.0,11,1,0.09,49,0.5,1:2,Chronic Illness,Wednesday
2024-01-11,internal_med,46,0,0.0,116,20,42,0,0,0,0,52,52,1.0,4,0.03,0.0,13,1,0.08,16,0.9,1:2,Cancer,Thursday
2024-01-12,surgery,0,0,0.0,120,15,0,5090,0,5075,0,17,23,0.74,3,0.17,0.0,14,0,0.0,17,0.8,1:4,Prenatal,Friday
2024-01-13,pediatric,36,0,0.0,122,37,46,0,0,0,0,27,54,0.5,0,0.03,0.0,13,0,0.0,56,0.6,1:2,Elective Procedure,Saturday
2024-01-14,obgyn,11,11,1.0,133,29,50,0,0,0,0,22,63,0.35,0,0.08,0.2,11,1,0.09,47,0.9,1:1,Accident,Sunday
2024-01-15,cardio,5,5,1.0,145,1,37,0,0,0,0,44,68,0.65,3,0.19,0.1,15,0,0.0,49,0.6,1:2,Imaging,Monday
2024-01-16,orthopedic,18,0,0.0,65,31,0,0,0,0,0,51,54,0.94,4,0.2,0.0,15,1,0.07,24,0.9,1:4,Chronic Illness,Tuesday
2024-01-17,neurology,34,0,0.0,33,29,0,0,0,0,0,21,31,0.68,1,0.18,0.0,19,0,0.0,19,0.7,1:3,Breathing Disorders,Wednesday
2024-01-18,oncology,40,35,0.88,73,14,32,0,0,0,0,16,65,0.25,2,0.05,0.5,13,1,0.08,22,0.9,1:4,Child Health,Thursday
2024-01-19,radiology,44,0,0.0,0,0,0,10217,0,10213,0,0,0,0.0,0,0.0,0.0,0,0,0.0,58,0.6,1:1,0,Friday
2024-01-20,pathology,23,0,0.0,0,0,0,14388,0,14376,0,0,0,0.0,0,0.0,0.0,0,0,0.0,28,0.7,1:3,0,Saturday
2024-01-21,anesthesiology,28,0,0.0,0,0,0,4284,0,4280,0,0,0,0.0,0,0.0,0.0,0,0,0.0,25,0.6,1:4,0,Sunday
2024-01-22,icu,30,0,0.0,98,5,50,0,0,0,0,51,51,1.0,4,0.03,0.0,13,1,0.08,17,0.9,1:3,Pre/Post Surgery,Monday
2024-01-23,psychiatry,24,0,0.0,68,13,17,0,0,0,0,32,32,1.0,4,0.02,0.0,13,0,0.0,25,0.7,1:2,Rehabilitation,Tuesday
2024-01-24,physical_therapy,18,0,0.0,0,10,0,19329,0,19319,0,14,14,1.0,0,0.0,0.0,11,1,0.09,11,0.9,1:4,0,Wednesday
2024-01-25,resp_therapy,46,0,1.0,0,12,0,15156,0,15143,0,7,67,0.1,0,0.0,0.0,11,1,0.09,59,0.7,1:2,0,Thursday
2024-01-26,nutrition_diet,35,0,0.0,0,0,0,2086,0,2071,0,0,0,0.0,0,0.0,0.0,16,0,0.0,0,0.0,1:3,0,Friday
2024-01-27,pharmacy,29,0,0.0,0,0,0,10762,0,10747,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.8,1:3,0,Saturday
2024-01-28,laboratory,46,0,0.0,0,0,0,1965,0,1946,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,0.8,1:1,0,Sunday
2024-01-29,infection_control,15,0,0.0,0,30,0,0,0,0,0,0,0,1.0,3,0.19,0.0,0,0,0.0,0,0.0,1:2,0,Monday
2024-01-30,medical_records,7,0,0.0,0,0,0,3234,0,3227,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,Tuesday
2024-01-31,admin,14,0,0.0,0,0,0,16060,0,16052,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:3,0,Wednesday
2024-02-01,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,0,0,Thursday
2024-02-02,emergency,47,8,0.17,0,7,35,0,0,0,0,25,40,0.62,0,0.0,0.0,17,1,0.06,29,0.7,1:3,Chronic Illness,Friday
